Node.Name,Contrast,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
EMEA,TreatmentCONV...TreatmentRWA,4.24793216151051,4.21205589052076,4.28380843250025,1.09543740981796,4.85495806768488,0.00341921008158984,0.0216549971834023,-1.31216765963191
TET40,TreatmentCONV...TreatmentRWA,4.82366075347049,3.75448477291728,5.8928367340237,1.04662874895707,11.6409707729633,0.000287680830281338,0.00318846253561816,1.07411559230809
BLAEC,TreatmentCONV...TreatmentRWA,1.26542710399245,0.258778893407078,2.27207531457782,1.03377496566544,2.81910605146099,0.039185913608222,0.133634013074193,-3.79165644141964
MDTE,TreatmentCONV...TreatmentRWA,1.39858836099609,-0.132541210533639,2.92971793252581,1.027527973682,3.24621796901008,0.0242664319271924,0.0895747000178857,-3.26883554120645
BACA,TreatmentCONV...TreatmentRWA,3.99749862324097,3.96158573348397,4.03341151299797,1.00720948919482,8.30730457279611,0.0206726908770808,0.0785562253329069,-3.27549332102757
VATF,TreatmentCONV...TreatmentRWA,2.55581946391063,1.67973475590231,3.43190417191894,0.975878609287307,2.12916786694642,0.0873570143820556,0.227813390447321,-4.61643144726326
MDTH,TreatmentCONV...TreatmentRWA,4.28339356129228,1.79187510578055,6.77491201680401,0.964407300587658,31.3115263112698,4.4002667338195e-06,0.000150705593960224,2.44300367120511
ACRE,TreatmentCONV...TreatmentRWA,1.611970680879,1.41592711509216,1.80801424666584,0.927563544522408,2.75974324264657,0.0426444259798341,0.141792716382948,-3.83591397703075
OXY,TreatmentCONV...TreatmentRWA,-1.41210543389955,-1.45615649820113,-1.36805436959797,0.887082459500869,-4.05841613506397,0.019184054380404,0.0760656058701126,-2.67118969726358
PFLO,TreatmentCONV...TreatmentRWA,-0.559506291210436,-0.582249742743651,-0.536762839677221,0.860882595999624,-1.15342688878959,0.327157096475177,0.630607156973891,-5.61395969292352
EMRK,TreatmentCONV...TreatmentRWA,-4.88609716279806,-8.64800041681969,-1.12419390877643,0.854508458249861,-73.8792333332185,0.00122780273632589,0.00907209799618571,-2.30522044032041
EMRR,TreatmentCONV...TreatmentRWA,1.51911935626215,-0.658916406412999,3.69715511893731,0.836095740676237,1.5875967885059,0.182564725269444,0.391630781626388,-5.24999959743196
MEXB,TreatmentCONV...TreatmentRWA,4.62279900773877,1.83801683192099,7.40758118355655,0.826300047273041,11.4072443343216,8.85245209774535e-05,0.00168196589857162,1.84363872846328
MARA,TreatmentCONV...TreatmentRWA,-6.33980809948244,-8.92425251650896,-3.75536368245593,0.822702191905187,-155.247943937382,0.000101415574084281,0.00168603391915117,-1.71272399500671
EVGA,TreatmentCONV...TreatmentRWA,1.5276157532307,0.171174332738581,2.88405717372281,0.778246241701454,3.7442908338822,0.0158038060627871,0.0700635402116893,-2.75851957325026
TETO,TreatmentCONV...TreatmentRWA,-6.03369917355695,-6.33320101377248,-5.73419733334141,0.737419926025008,-49.1572668940077,0.000234067699081236,0.00311310039778044,-0.994388663605301
MPH,TreatmentCONV...TreatmentRWA,-4.8416495333476,-7.84979044050526,-1.83350862618993,0.688771359204105,-22.6772656009123,0.0636122813362672,0.192282577675535,-3.37851707276795
MSBA,TreatmentCONV...TreatmentRWA,3.97132491674231,3.9485814652091,3.99406836827553,0.684486819755606,16.4778639971473,4.24228931253108e-06,0.000150705593960224,4.39505531954457
MDFA,TreatmentCONV...TreatmentRWA,-3.62800264278001,-4.59195563161713,-2.66404965394289,0.639820648618565,-43.4105446685022,0.00334170507646683,0.0216549971834023,-2.40134069014604
ADEJ,TreatmentCONV...TreatmentRWA,2.98668842089532,2.96304225414902,3.01033458764162,0.63338234772416,6.25664582189059,0.0100904074396526,0.0491682857398823,-1.868020294499
TET32,TreatmentCONV...TreatmentRWA,6.53639049873065,6.5071783976005,6.5656025998608,0.631047127731381,2.0943295958792,0.20635237782369,0.435632797627791,-4.58382182322732
ANT2-DPRIME,TreatmentCONV...TreatmentRWA,0.988102845870745,-67.8453373494328,69.8215430411743,0.624151728366693,1.1912553834142,0.298150323120021,0.593531027533889,-5.733337905593
TET39,TreatmentCONV...TreatmentRWA,4.62493915518386,2.75500393179699,6.49487437857073,0.61631996148284,27.7582162042049,1.61429243604149e-05,0.000429401787987037,1.83954678167061
ERMX,TreatmentCONV...TreatmentRWA,0.384646902800466,-1.146552853232,1.91584665883293,0.59278422201383,3.79503281512252,0.0249192774485847,0.0895747000178857,-2.93576041739997
MIR,TreatmentCONV...TreatmentRWA,-1.82252018176752,-4.37725247614165,0.732212112606613,0.579470492293594,-2.69558830584134,0.169293208109181,0.372073998729892,-4.09445466900724
MEFA,TreatmentCONV...TreatmentRWA,-5.71726344267825,-55.1419933071826,43.7074664218261,0.558975142676806,-35.4663299990571,0.00780962999740444,0.0432783662356163,-2.68615437909759
GADX,TreatmentCONV...TreatmentRWA,1.21441514736369,-1.00221347386418,3.43104376859156,0.510973406184316,3.80380260722838,0.0180092353121368,0.0748508842660684,-2.8079814118162
gyrB,TreatmentCONV...TreatmentRWA,4.00624994054918,-56.5494289475663,64.5619288286647,0.500826463567145,18.2016783225801,3.71699556434227e-05,0.000823934016762537,2.37578411244671
CPHA,TreatmentCONV...TreatmentRWA,3.80866004119138,0.973565948138595,6.64375413424417,0.408625825509134,105.59507100451,0.00055857303861383,0.00464313838347746,-1.87046384334108
CMXAB,TreatmentCONV...TreatmentRWA,-0.322893929704472,-0.577358665852215,-0.0684291935567294,0.323327958608894,-3.80160529996792,0.0689150343174604,0.195014884345154,-3.51661407056994
