Node.Name,Contrast,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
Chromatiales,TreatmentCONV...TreatmentRWA,2.74145596631115,1.43867656281364,4.04423536980865,1.79122504224776,2.93528809159923,0.00378777696682105,0.0507562113554021,-1.99103417673447
Coriobacteriales,TreatmentCONV...TreatmentRWA,-1.66908536621389,-3.7133779838938,0.375207251466019,1.74664341546101,-2.07932184221558,0.0390707573798005,0.329729340224223,-4.14281874304994
Desulfuromonadales,TreatmentCONV...TreatmentRWA,-2.18226951388357,-3.8330116665087,-0.531527361258435,1.58404889927362,-2.62161894238085,0.00953545545809014,0.112742738063301,-2.89224002370685
Nitrososphaerales,TreatmentCONV...TreatmentRWA,-1.46634702974646,-3.12657915720562,0.193885097712707,1.56929151497089,-1.2557980683792,0.210891724221831,0.91720622898819,-5.14070239226035
32-20,TreatmentCONV...TreatmentRWA,4.2118014100655,-219.31775160029,227.741354420421,1.5160086648561,2.32249130280099,0.02137719698208,0.207482544489216,-3.24248253477345
Desulfobacterales,TreatmentCONV...TreatmentRWA,-1.86573731671721,-6.47544949971356,2.74397486627913,1.37358317943783,-1.82279785683057,0.0700697207601657,0.435763247918187,-4.43064221305355
[Entotheonellales],TreatmentCONV...TreatmentRWA,3.03509185160418,0.937543269910751,5.13264043329761,1.29391797956834,1.2996051699471,0.195474755065232,0.873120572624704,-4.65009520032101
FW68,TreatmentCONV...TreatmentRWA,1.7123626457927,-0.444237007087602,3.868962298673,1.29255048575017,1.61238736995236,0.108710296039794,0.589184991417994,-4.74101517560139
Gemellales,TreatmentCONV...TreatmentRWA,-1.36137909131335,-23.3297127492312,20.6069545666045,1.1904472987051,-1.52540740656516,0.128993452182013,0.632382533867919,-5.01120538323244
Methylococcales,TreatmentCONV...TreatmentRWA,2.05872040416042,0.422286178354251,3.69515462996658,1.15629206378866,1.9431130379966,0.0536343809634969,0.35950570156063,-4.19344474052543
JG30-KF-CM45,TreatmentCONV...TreatmentRWA,2.71054014053528,0.519567184246396,4.90151309682416,1.14930226178269,2.48666263608564,0.0138481243377076,0.154637388437735,-3.05300193046811
FAC88,TreatmentCONV...TreatmentRWA,1.92289989586218,0.549824498818654,3.29597529290571,0.952505330763796,1.68206734968456,0.0943696711515181,0.526897330595976,-4.57900814204332
Deinococcales,TreatmentCONV...TreatmentRWA,2.40676190032189,0.772905639424307,4.04061816121948,0.861145848641532,2.1682507866483,0.0315128531389476,0.287912885496749,-3.73156270314428
Mycoplasmatales,TreatmentCONV...TreatmentRWA,1.60299671397725,-0.603880587001504,3.80987401495599,0.710622065052781,1.50846071900753,0.133270582309302,0.637794929623087,-4.89200827938518
DRC31,TreatmentCONV...TreatmentRWA,-2.18391788327408,-8.29676896654718,3.92893319999902,0.445099502561875,-1.96434858657597,0.0511002709002787,0.35950570156063,-4.12168710613095
GCA004,TreatmentCONV...TreatmentRWA,-3.24769616313613,-4.7700475998992,-1.72534472637307,0.372268456003669,-2.78212121813553,0.00600343339477913,0.0754181320219128,-2.30119154083152
A31,TreatmentCONV...TreatmentRWA,1.91824412184036,0.507485874844646,3.32900236883608,0.36720449186638,1.23360021989561,0.219034323340463,0.91720622898819,-4.94931934212622
Ignavibacteriales,TreatmentCONV...TreatmentRWA,-2.26806185831237,-4.34097360915092,-0.195150107473816,0.235761202092197,-1.94292267891185,0.053657567397109,0.35950570156063,-4.12821196997508
OPB54,TreatmentCONV...TreatmentRWA,-2.26806566008444,-4.46089164790502,-0.0752396722638471,0.141754574590319,-1.79937746430555,0.0737111961652654,0.435763247918187,-4.32461749978028
