Feature ID	Taxon	Confidence
a3b5b1e337483cc6bcff625b698d3691	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__veronii	0.9124901391678033
ec9a66e6ca26bb26bbe6a51bee6b4935	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.9958517556925318
e8b058610d87bbaa3a3f85a61a85bd0d	k__Bacteria	0.9469259285063577
50f02a0622f9823ca22cf09d23a64133	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9947369003263973
d26f0e33570c2aaa74f342df7bb98034	k__Bacteria	0.944134886260769
42aa6c277f85944b465be203530cd284	k__Bacteria	0.9467355556103878
f7c868f33144472ac22981a7bc42b238	k__Bacteria	0.937744111425721
0bd6ac0b880977e338225fa6341c9a78	k__Bacteria	0.9422097616771434
8e267bed2dc5f5784824c42a2339d1c9	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__	0.7497608449670106
95deeb90c46d3a94af0fcf94b6471fcc	k__Bacteria	0.9150492218185838
dfbe5d42108bd72794df2d0bb0b80645	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus Nitrososphaera; s__SCA1170	0.9999988623727424
4cfbbbe5304187c27387f305f498c72e	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__Nitrosomonadaceae; g__Nitrosovibrio; s__tenuis	0.9507778713651757
efaff710b45a99055b0c436d913bfea3	k__Bacteria	0.9465297042466139
328039f4dcfc3dd08d42dbf50213a983	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae	0.9999233884537959
ba331425f7eccef7910be3332628f680	k__Bacteria	0.9595358475909931
85da921e2304d811a648e9366cc250b9	k__Bacteria	0.9474312688436738
f7cf7fa9c2d4a554ab9c15aae76fe2a4	k__Bacteria	0.9491918828822019
251940cd0b2aafd64b94807126d7285f	k__Bacteria	0.9012128358955006
25209f3f6b807a937cd776efefd52050	k__Bacteria	0.9405642536281645
5dbcf1482d2d0c43c300b85de136649f	k__Bacteria	0.9615849178170854
77534789a3599feb100c4cddf3cd5f0f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	0.9999046925474895
ce4a98c48f5fb112ae9fa522f8b6ebe7	k__Bacteria	0.961233200686558
7801bf44a20ba4dd7ded807eed3b3034	k__Bacteria	0.9473865650528799
abe0a5f4a92d13bca3028b44254b04b5	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.9999998903822334
9a996073e098d581ca13700d5c0dc613	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.9407170718863649
45ed40109f7eca28ae6a8c121fd75106	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Janthinobacterium; s__lividum	0.9679560892674798
ff4dc56d9e4d0a24d185ab1df35e5778	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__infantis	0.7687593105928917
89ab32bf33bc4ed46bb776e3d41636ed	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae	0.9999537068046079
87147b07e44cbc046fb05864142f8ca1	k__Bacteria	0.9522930175328321
152c7d9bfbba5f94ef48488e9557306c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter	0.9814875843093459
16d397badb6b8d51f9dd8bc57313213c	k__Bacteria	0.9433916822192879
b2fc7664c6b751626086b3cfda135a02	k__Bacteria	0.9458386035793638
b1254d65b08292716f37eae863945c34	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999909618285181
16b69d5111ac753983dab2844eb6a0c5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus	0.9700369910207599
1100a23b8119ecd449bd447862d5e174	k__Bacteria	0.970078985223334
036e312e4dce36c5b7a842ba791904e5	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.9999999967955802
78638f7bf1fef943af84c80555cf4dce	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9999400927099227
3b7e52ee3a63fa227d525130849073ce	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.9999991949922248
