"ID","SampleID","sample","City","Treatment","Dilution","Packaging","Packaging_samples","Lean","Blinded_Store","Raw_paired_reads","QC_filtered_reads","nonhost_filtered_reads","amrplusplus_counts","Samdedup_amrplusplus_counts","deduped_SNP_confirmed_counts","resistome_raw_mapped_reads","resistome_CSS_counts","AMR_class_Richness","AMR_class_Shannon","AMR_mech_Richness","AMR_mech_Shannon","Level","Value"
"41","FC.134A1in2_concatenated","FC_134","Sample 6.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",80,"Store1",34804270,33470715,52034,878,730,1161,1161,37451.6129032259,7,0.350399532407983,12,0.395016871006227,"Class",1.13555713271824
"42","FC.134A1in2_concatenated","FC_134","Sample 6.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",80,"Store1",34804270,33470715,52034,878,730,1161,1161,37451.6129032259,7,0.350399532407983,12,0.395016871006227,"Mechanism",1.07853050219076
"43","FC.134A1in2_concatenated","FC_134","Sample 6.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",80,"Store1",34804270,33470715,52034,878,730,1161,1161,37451.6129032259,7,0.350399532407983,12,0.395016871006227,"Group",2.20994475138122
"44","FC.134A1in2_concatenated","FC_134","Sample 6.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",80,"Store1",34804270,33470715,52034,878,730,1161,1161,37451.6129032259,7,0.350399532407983,12,0.395016871006227,"Gene",8.16326530612245
"45","FC.134A_concatenated","FC_134","Sample 6.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",80,"Store1",46514396,44608097,37377,634,582,984,984,28114.2857142858,8,0.43420470767573,14,0.523506576155261,"Class",1.07889413351315
"46","FC.134A_concatenated","FC_134","Sample 6.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",80,"Store1",46514396,44608097,37377,634,582,984,984,28114.2857142858,8,0.43420470767573,14,0.523506576155261,"Mechanism",1.26482213438735
"47","FC.134A_concatenated","FC_134","Sample 6.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",80,"Store1",46514396,44608097,37377,634,582,984,984,28114.2857142858,8,0.43420470767573,14,0.523506576155261,"Group",2.28734810578985
"48","FC.134A_concatenated","FC_134","Sample 6.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",80,"Store1",46514396,44608097,37377,634,582,984,984,28114.2857142858,8,0.43420470767573,14,0.523506576155261,"Gene",10.1910828025478
"49","FC.142A1in2_concatenated","FC_142","Sample 7.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",93,"Store3",41672381,40236202,81513,1097,909,1342,1342,40666.6666666668,7,0.174803344609661,11,0.221355326626818,"Class",1.0515938218863
"50","FC.142A1in2_concatenated","FC_142","Sample 7.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",93,"Store3",41672381,40236202,81513,1097,909,1342,1342,40666.6666666668,7,0.174803344609661,11,0.221355326626818,"Mechanism",1.05124835742444
"51","FC.142A1in2_concatenated","FC_142","Sample 7.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",93,"Store3",41672381,40236202,81513,1097,909,1342,1342,40666.6666666668,7,0.174803344609661,11,0.221355326626818,"Group",1.58180919426594
"52","FC.142A1in2_concatenated","FC_142","Sample 7.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",93,"Store3",41672381,40236202,81513,1097,909,1342,1342,40666.6666666668,7,0.174803344609661,11,0.221355326626818,"Gene",5.47008547008547
"53","FC.142A_concatenated","FC_142","Sample 7.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",93,"Store3",34983723,33538488,78496,5346,3793,5303,5303,106060,8,0.14540795815715,14,0.192906478120764,"Class",1
"54","FC.142A_concatenated","FC_142","Sample 7.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",93,"Store3",34983723,33538488,78496,5346,3793,5303,5303,106060,8,0.14540795815715,14,0.192906478120764,"Mechanism",1.10726643598616
"55","FC.142A_concatenated","FC_142","Sample 7.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",93,"Store3",34983723,33538488,78496,5346,3793,5303,5303,106060,8,0.14540795815715,14,0.192906478120764,"Group",1.59521435692921
"56","FC.142A_concatenated","FC_142","Sample 7.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",93,"Store3",34983723,33538488,78496,5346,3793,5303,5303,106060,8,0.14540795815715,14,0.192906478120764,"Gene",6.69456066945607
"57","FC.143A1in2_concatenated","FC_143","Sample 8.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",85,"Store3",41210567,39588437,40161,318,257,448,448,11200,5,0.449872636670363,7,0.539213319988901,"Class",1.22558406740712
"58","FC.143A1in2_concatenated","FC_143","Sample 8.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",85,"Store3",41210567,39588437,40161,318,257,448,448,11200,5,0.449872636670363,7,0.539213319988901,"Mechanism",1.37044967880086
"59","FC.143A1in2_concatenated","FC_143","Sample 8.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",85,"Store3",41210567,39588437,40161,318,257,448,448,11200,5,0.449872636670363,7,0.539213319988901,"Group",1.53920153920154
"60","FC.143A1in2_concatenated","FC_143","Sample 8.2","Fort Collins","RWA","Half","Vacuum","Vacuum(N=16)",85,"Store3",41210567,39588437,40161,318,257,448,448,11200,5,0.449872636670363,7,0.539213319988901,"Gene",5.25451559934319
"61","FC.143A_concatenated","FC_143","Sample 8.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",85,"Store3",45442442,43529554,51204,392,356,627,627,11196.4285714286,6,0.577664571989938,8,0.664925205971147,"Class",1.40350877192982
"62","FC.143A_concatenated","FC_143","Sample 8.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",85,"Store3",45442442,43529554,51204,392,356,627,627,11196.4285714286,6,0.577664571989938,8,0.664925205971147,"Mechanism",1.52744630071599
"63","FC.143A_concatenated","FC_143","Sample 8.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",85,"Store3",45442442,43529554,51204,392,356,627,627,11196.4285714286,6,0.577664571989938,8,0.664925205971147,"Group",1.95479535736103
"64","FC.143A_concatenated","FC_143","Sample 8.1","Fort Collins","RWA","None","Vacuum","Vacuum(N=16)",85,"Store3",45442442,43529554,51204,392,356,627,627,11196.4285714286,6,0.577664571989938,8,0.664925205971147,"Gene",7.11111111111111
"65","FC.161A1in2_concatenated","FC_161","Sample 9.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",80,"Store1",67058362,64579770,824877,77764,23388,34143,34143,588672.413793105,8,0.0332675866765589,10,0.724126006313967,"Class",1.02531239987184
"66","FC.161A1in2_concatenated","FC_161","Sample 9.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",80,"Store1",67058362,64579770,824877,77764,23388,34143,34143,588672.413793105,8,0.0332675866765589,10,0.724126006313967,"Mechanism",1.94057004244997
