Node.Name,Contrast,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
TEM,TreatmentCONV...TreatmentRWA,-0.607229193851625,-1.30570257911696,0.0912441914137098,9.09843525515003,-1.77696532870605,0.0859177542586057,0.1028306980103,-6.85846700104631
ANT3-DPRIME,TreatmentCONV...TreatmentRWA,-0.434196166513916,-1.23891758876188,0.370525255734044,7.68574687467687,-1.10285037584902,0.279033761711452,0.321311604395006,-7.79247759725845
TETH,TreatmentCONV...TreatmentRWA,7.18151916347668,3.53576980235988,10.8272685245935,6.33255168493264,4.09187087945337,0.000505234513506174,0.000862872427561105,-1.80705373939509
TETC,TreatmentCONV...TreatmentRWA,-0.984355218362515,-1.04311474846533,-0.925595688259697,6.27306587905551,-2.26040969651632,0.0319375987587302,0.0401199587712974,-5.97058193025777
CTX,TreatmentCONV...TreatmentRWA,2.26017813826119,0.403571288958294,4.11678498756409,5.55157201058487,2.56193925201545,0.0198454245889722,0.0257820900643057,-5.2039238432198
SULI,TreatmentCONV...TreatmentRWA,0.0635310219356073,-1.75639540901141,1.88345745288263,5.38161975864379,0.127415977728163,0.899692523922931,0.94967544191865,-8.31353690104731
AAC6-PRIME,TreatmentCONV...TreatmentRWA,1.16928580725718,0.354662749436805,1.98390886507756,5.34888478772059,2.95931320857876,0.00674485021317219,0.00958146946170255,-4.46094727077425
CRP,TreatmentCONV...TreatmentRWA,4.60575552809619,3.42512515141124,5.78638590478115,5.06292251826463,8.14462021327914,9.74041658951471e-08,3.15009217363029e-07,7.05478845982256
TETW,TreatmentCONV...TreatmentRWA,-1.2188990721778,-1.2466887550439,-1.19110938931171,4.83022354658231,-2.1505782496634,0.0428543789542268,0.0529582569190445,-6.03709230982545
ANT6,TreatmentCONV...TreatmentRWA,-1.05396176641861,-2.19732724786768,0.0894037150304647,4.05504556381125,-1.92763763321492,0.0687828940631828,0.0843145153032564,-6.4067776531655
LNUA,TreatmentCONV...TreatmentRWA,-0.852177764517061,-4.96050205986882,3.2561465308347,3.82026958374624,-0.44539803087534,0.662924111278333,0.730177281987729,-7.97788109211755
QACH,TreatmentCONV...TreatmentRWA,7.85641125105247,5.51939904928991,10.193423452815,3.70289844901445,7.1385243587332,2.6446242576508e-06,6.81326927394781e-06,3.96506302278272
LMRD,TreatmentCONV...TreatmentRWA,2.56895904495841,0.504824199125446,4.63309389079138,3.61762188864277,2.81142463672336,0.0122023326716683,0.0168614051463052,-4.65712643338962
DFRA,TreatmentCONV...TreatmentRWA,-1.36404834533355,-3.82906969434446,1.10097300367737,3.55813840216066,-2.7353711447581,0.0130074916299094,0.0178120606103263,-4.89090540801478
ACRB,TreatmentCONV...TreatmentRWA,2.04844153520329,0.411482019342868,3.68540105106371,3.43914045547633,2.63516775878242,0.0171158815408069,0.0226227303843708,-5.04079599355791
ACC,TreatmentCONV...TreatmentRWA,2.12690379197259,-0.247275042967379,4.50108262691256,3.29170442197577,1.91940121524943,0.0753178017253788,0.0915864468980607,-6.32717349062642
OQXB,TreatmentCONV...TreatmentRWA,0.558948863739304,0.331564875667296,0.786332851811312,3.02067297015866,0.645972856732954,0.527116535480084,0.584830024766225,-7.82271045352906
MDTB,TreatmentCONV...TreatmentRWA,3.92016460967536,2.16309948703633,5.67722973231439,3.01472003266517,4.75185123369043,0.000251164879679348,0.000459964598930853,-0.732076993836356
TETJ,TreatmentCONV...TreatmentRWA,7.73991523066382,5.99370330079438,9.48612716053326,2.91571653770985,7.10434005629075,8.34696703115015e-06,2.0138714106902e-05,2.99384558193199
ACRF,TreatmentCONV...TreatmentRWA,2.0296963520426,0.0871812716526021,3.9722114324326,2.77238307425389,2.21553737100408,0.0416155015668949,0.0518488216243281,-5.88170517031486
sme,TreatmentCONV...TreatmentRWA,-0.112942116146895,-0.139933566121716,-0.0859506661720741,2.67442692420615,-0.227599833481163,0.823627612205373,0.887882248618558,-7.97742821259867
AAC3,TreatmentCONV...TreatmentRWA,0.87497185457436,-0.550268851157054,2.30021256030577,2.58276546649574,1.29284119164359,0.212946470298964,0.24708292736979,-7.26288340658803
rosB,TreatmentCONV...TreatmentRWA,3.97346996360449,1.78728120819593,6.15965871901304,2.56953716170321,3.92347516665148,0.00172266806807881,0.00272755777445811,-2.55699565711135
TOLC,TreatmentCONV...TreatmentRWA,3.24581263435632,1.46229414213762,5.02933112657503,2.44626652567769,3.88334102245164,0.00150253798477655,0.00242963589027698,-2.47144755279582
MDTF,TreatmentCONV...TreatmentRWA,2.19843727840272,0.722964271528895,3.67391028527655,2.22967486612089,3.39682833282044,0.00850380971100049,0.0118585236336888,-3.76504106973511
TETQ,TreatmentCONV...TreatmentRWA,-1.76220887422811,-1.80079253936246,-1.72362520909376,2.20667234040031,-7.12898601799741,7.71162182441553e-05,0.000154232436488311,1.20800419687916
EMRB,TreatmentCONV...TreatmentRWA,4.53833556092432,2.75764235518211,6.31902876666654,2.09589321454729,5.5261153611145,0.000111049575841133,0.000210994194098153,0.337634341590062
CPXA,TreatmentCONV...TreatmentRWA,1.25195169531272,-0.295904681028916,2.79980807165436,2.07374178699087,1.84291575457006,0.100011379760528,0.118763513465627,-6.27214009245679
MEXF,TreatmentCONV...TreatmentRWA,3.16542511802657,3.10791908447689,3.22293115157625,1.93133995622098,4.66946451001369,0.000417606776548634,0.000738095698085958,-1.10662332289514
ACT,TreatmentCONV...TreatmentRWA,1.1053005585826,-0.543461403337964,2.75406252050317,1.90731141182437,1.47448350449835,0.168232435030152,0.198227365306845,-6.73694699143056
