Node.Name,Contrast,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
Prosthecobacter,TreatmentCONV...TreatmentRWA,1.91004482147681,0.475781510141234,3.3443081328124,0.240221901585247,2.61208994499626,0.00908242599695411,0.0247401407668217,-2.84826172583546
Kingella,TreatmentCONV...TreatmentRWA,-3.82154940479689,-5.2863676448166,-2.35673116477719,0.238848509727671,-5.11716236743061,3.47220801940947e-07,5.83330947260791e-06,6.33620274789574
Luteolibacter,TreatmentCONV...TreatmentRWA,-2.51148594821802,-3.97337843424804,-1.049593462188,0.23650495161557,-3.3696809040416,0.000770264726545068,0.00367626346760146,-0.689489997740605
Streptosporangium,TreatmentCONV...TreatmentRWA,-1.73780216275179,-2.85147844371064,-0.624125881792943,0.235009597374337,-3.06065812195338,0.00224487557831887,0.00827059423591163,-1.79200444522467
Coprobacillus,TreatmentCONV...TreatmentRWA,1.65326134102402,-0.188762959245483,3.49528564129353,0.230178994545744,1.76043345574926,0.0785234663803256,0.139155510041083,-4.42876286684738
Desulfotalea,TreatmentCONV...TreatmentRWA,-3.66432430547973,-5.12914254549943,-2.19950606546002,0.229021872234367,-4.90663352788939,1.01994189710573e-06,1.29810786904365e-05,5.33660108668304
Butyricicoccus,TreatmentCONV...TreatmentRWA,-1.03897217885606,-2.51347079916292,0.435526441450796,0.225518231151602,-1.3820794383838,0.167138294156489,0.248929374275622,-5.15682059338087
JG37-AG-70,TreatmentCONV...TreatmentRWA,-1.76939387226227,-2.90684967864213,-0.631938065882409,0.223989543657512,-3.05114919966214,0.00231678122853895,0.0083883458274686,-1.80575169948997
Asticcacaulis,TreatmentCONV...TreatmentRWA,0.16858373671996,-1.42665716519137,1.76382463863129,0.22385555089357,0.207282604801616,0.835815271947655,0.860398074063762,-5.96664396988476
Rickettsia,TreatmentCONV...TreatmentRWA,1.69305772947014,0.26888683025195,3.11722862868833,0.220476082241388,2.33175607811618,0.019835860372546,0.0462836742026074,-3.51104946857421
Anaerovibrio,TreatmentCONV...TreatmentRWA,-3.52164524519909,-4.98646348521879,-2.05682700517938,0.220104368544738,-4.71558224461355,2.61751528699006e-06,2.97123356901574e-05,4.46582156262764
Pleomorphomonas,TreatmentCONV...TreatmentRWA,3.47924298026604,1.74103784481728,5.2174481157148,0.217454208435431,3.9260623197546,8.99765503499627e-05,0.000599843668999752,1.24096584355821
Chthoniobacter,TreatmentCONV...TreatmentRWA,1.09815193805405,-0.743871901050611,2.94017577715871,0.21692477812364,1.16933956372933,0.24243927803618,0.336239222571078,-5.22470592468818
Mitsuokella,TreatmentCONV...TreatmentRWA,-3.44821795986265,-4.91303619988236,-1.98339971984295,0.215515131086773,-4.61726103992245,4.19598157714207e-06,4.19598157714207e-05,4.03116692067933
Amycolatopsis,TreatmentCONV...TreatmentRWA,-3.43066207586046,-4.89548031588016,-1.96584383584075,0.214417880655937,-4.59375321641237,4.69094047573942e-06,4.58184883676874e-05,3.92860101161543
Sulfuritalea,TreatmentCONV...TreatmentRWA,-3.37705447619384,-4.84187271621354,-1.91223623617413,0.211067382223448,-4.52197112947194,6.57294438190342e-06,6.13474808977652e-05,3.61865188131279
Candidatus Arthromitus,TreatmentCONV...TreatmentRWA,3.34783087809458,1.60962574264581,5.08603601354334,0.20924089455692,3.77777371053085,0.00016397460530809,0.000998106293179678,0.711221528270377
Adhaeribacter,TreatmentCONV...TreatmentRWA,-1.66437644891223,-2.80609071545694,-0.522662182367517,0.208281810821976,-2.85935179981316,0.00429956663716756,0.0141079530282061,-2.35153110711885
Methylophaga,TreatmentCONV...TreatmentRWA,-3.28672866003221,-4.75154690005191,-1.8219104200125,0.205421979195802,-4.40102231570295,1.14796463733818e-05,9.64290295364073e-05,3.10744658473461
Dongia,TreatmentCONV...TreatmentRWA,-1.62807807264063,-2.76968170197297,-0.486474443308283,0.203800155473667,-2.79726328038705,0.00521483807961944,0.0159870948426289,-2.52147173033311
Vitreoscilla,TreatmentCONV...TreatmentRWA,-3.24768966069498,-4.71250790071469,-1.78287142067527,0.202982024657663,-4.34874799523496,1.45471390463667e-05,0.000113144414805074,2.89079183916389
Vibrio,TreatmentCONV...TreatmentRWA,-3.22788093013227,-4.69269917015197,-1.76306269011256,0.201743970331174,-4.32222354668149,1.63887096613721e-05,0.000125150146505023,2.78184935297113
Cystobacter,TreatmentCONV...TreatmentRWA,3.22416028536749,1.48595514991873,4.96236542081625,0.201511428405593,3.63822080867218,0.000283154484011673,0.00158566511046537,0.231311578433186
T78,TreatmentCONV...TreatmentRWA,-1.45853333882663,-2.56667788355805,-0.350388794095216,0.200384064246022,-2.58162647276274,0.00992096009070786,0.0262063096735679,-3.10519238741525
Mogibacterium,TreatmentCONV...TreatmentRWA,1.17096637250451,-0.671057927764996,3.01299067277402,0.200035348009225,1.24687387684119,0.212624417409114,0.301339472998196,-5.13860224478048
Sphingobium,TreatmentCONV...TreatmentRWA,-3.16360673419301,-4.62842497421272,-1.69878849417331,0.19772680496501,-4.23615858668271,2.40199213145096e-05,0.000176988893896387,2.43294916550844
Dactylosporangium,TreatmentCONV...TreatmentRWA,-3.16360673419301,-4.62842497421272,-1.69878849417331,0.19772680496501,-4.23615858668271,2.40199213145096e-05,0.000176988893896387,2.43294916550844
Duganella,TreatmentCONV...TreatmentRWA,3.11286336454653,1.37465822909776,4.85106849999529,0.19455532216188,3.51263065885561,0.000455901184659573,0.00236393206860519,-0.185140293076191
Hyphomonas,TreatmentCONV...TreatmentRWA,-3.10993844288327,-4.57475668290298,-1.64512020286356,0.194372513278273,-4.16429523192147,3.28794960815814e-05,0.000237169053427429,2.14699699751413
Agromyces,TreatmentCONV...TreatmentRWA,-3.0963349405732,-4.56115318059291,-1.6315167005535,0.193522288432362,-4.1460797588992,3.55760727832603e-05,0.000249032509482822,2.07529285737825
Succinivibrio,TreatmentCONV...TreatmentRWA,1.68173469863562,-0.160237395696432,3.52370679296766,0.191252112666066,1.79080334351923,0.073511947764241,0.131383055578643,-4.37921270264873
