Node.Name,Contrast,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
TETM,TreatmentCONV...TreatmentRWA,-0.0969946875168421,-2.45324172968228,2.25925235464859,12.9902779267565,-0.0677998482579962,0.946403851052483,0.989422207918505,-8.4489255994444
TEM,TreatmentCONV...TreatmentRWA,-0.607229193851625,-1.30578920850641,0.0913308208031646,9.09843525515003,-1.77676268437912,0.0859541760988609,0.101754576117034,-6.90171204021879
ANT3-DPRIME,TreatmentCONV...TreatmentRWA,-0.434196166513916,-1.23901788118501,0.370625548157182,7.68574687467687,-1.10272394217171,0.279089845053833,0.318677057118207,-7.83555746036109
TETH,TreatmentCONV...TreatmentRWA,7.18151916347668,3.53511675774927,10.8279215692041,6.33255168493264,4.09121629953646,0.000506307789217192,0.000823389434989575,-1.85153394682943
TETC,TreatmentCONV...TreatmentRWA,-0.984355218362515,-1.06982586689114,-0.898884569833893,6.27306587905551,-2.26013092536436,0.0319591566847785,0.0395801863557641,-6.01401929411835
CTX,TreatmentCONV...TreatmentRWA,2.26017813826119,0.403158162047503,4.11719811447488,5.55157201058487,2.56144267780132,0.0198700223688589,0.0253894730268753,-5.24772532652627
SULI,TreatmentCONV...TreatmentRWA,0.0635310219356073,-0.0206064696086773,0.147668513479892,5.38161975864379,0.127397663190641,0.899707173534423,0.946750685876092,-8.35650361186694
AAC6-PRIME,TreatmentCONV...TreatmentRWA,1.16928580725718,0.354538947578088,1.98403266693628,5.34888478772059,2.95890643660995,0.00675259668636977,0.00937213850435805,-4.50474039934507
CRP,TreatmentCONV...TreatmentRWA,4.60575552809619,3.42489588119608,5.78661517499631,5.06292251826463,8.14322283383471,9.79099781355099e-08,2.91916786663279e-07,7.00899777267089
TETW,TreatmentCONV...TreatmentRWA,-1.2188990721778,-1.24200089093495,-1.19579725342065,4.83022354658231,-2.15024417652904,0.0428874513713973,0.0523096944757195,-6.08056469683612
ANT6,TreatmentCONV...TreatmentRWA,-1.05396176641861,-2.1975553508438,0.0896318180065887,4.05504556381125,-1.92729893250465,0.0688329294995422,0.0833240725520774,-6.45021134422258
LNUA,TreatmentCONV...TreatmentRWA,-0.852177764517061,-4.96171248195369,3.25735695291957,3.82026958374624,-0.445287824523983,0.663005190429945,0.731122162049459,-8.02087179436754
QACH,TreatmentCONV...TreatmentRWA,7.85641125105247,5.5188052166078,10.1940172854971,3.70289844901445,7.1369701858371,2.65828645242717e-06,6.79339871175832e-06,3.91928671838593
LMRD,TreatmentCONV...TreatmentRWA,2.56895904495841,0.503487454310238,4.63443063560659,3.61762188864277,2.81084849566751,0.0122206050150866,0.0165337597262936,-4.70107752908961
DFRA,TreatmentCONV...TreatmentRWA,-1.36404834533355,-1.41858539050911,-1.30951130015798,3.55813840216066,-2.73489344477559,0.013023778746282,0.0174735698179283,-4.93473701310364
ACRB,TreatmentCONV...TreatmentRWA,2.04844153520329,0.411114758821025,3.68576831158556,3.43914045547633,2.63465350537453,0.0171381649418839,0.0224328825662057,-5.08463167215803
ACC,TreatmentCONV...TreatmentRWA,2.12690379197259,-0.247954190969359,4.50176177491454,3.29170442197577,1.91893844804819,0.0753906575222708,0.0899103397117452,-6.37075892925568
OQXB,TreatmentCONV...TreatmentRWA,0.558948863739304,0.332138206716429,0.785759520762178,3.02067297015866,0.645840584337821,0.52720369470106,0.585377895495659,-7.86572300984652
MDTB,TreatmentCONV...TreatmentRWA,3.92016460967536,2.1626355319985,5.67769368735222,3.01472003266517,4.75078254836588,0.000252000027049494,0.000436258111343748,-0.777218850908554
TETJ,TreatmentCONV...TreatmentRWA,7.73991523066382,5.99751184062433,9.4823186207033,2.91571653770985,7.10246106531826,8.39459481837088e-06,2.04777237236017e-05,2.94773300725936
ACRF,TreatmentCONV...TreatmentRWA,2.0296963520426,0.0866980343440078,3.97269466974119,2.77238307425389,2.21506391817409,0.0416604847757505,0.0512010538083651,-5.9254002333855
sme,TreatmentCONV...TreatmentRWA,-0.111209509154857,-1.90077014356055,1.67835112525084,2.67442692420615,-0.224174120534412,0.826236611462551,0.886827296303138,-8.02110638848791
AAC3,TreatmentCONV...TreatmentRWA,0.87497185457436,-0.550588045783734,2.30053175493245,2.58276546649574,1.29258944670422,0.213038173877232,0.244993899958817,-7.30608084122008
rosB,TreatmentCONV...TreatmentRWA,3.97346996360449,1.78659680732101,6.16034311988796,2.56953716170321,3.92245420550698,0.00172764134308663,0.00262405902110328,-2.60187741275042
TOLC,TreatmentCONV...TreatmentRWA,3.24581263435632,1.46181168024168,5.02981358847097,2.44626652567769,3.88244949986598,0.00150644360096213,0.00233209057456637,-2.51607051001306
MDTF,TreatmentCONV...TreatmentRWA,2.19922830874843,0.721988399760839,3.67646821773603,2.22967486612089,3.39436486004611,0.00854477280046864,0.0117581916314141,-3.81189013754714
TETQ,TreatmentCONV...TreatmentRWA,-1.76220889111348,-2.93841107027702,-0.58600671194994,2.20667234040031,-7.12637756024597,7.7639034802691e-05,0.000148808150038491,1.1616017404359
EMRB,TreatmentCONV...TreatmentRWA,4.53833556092432,2.75705724664975,6.3196138751989,2.09589321454729,5.52461892229003,0.000111545513670046,0.000201784580908734,0.29198302088961
TUFAB,TreatmentCONV...TreatmentRWA,2.3696948082213,1.41830700557891,3.32108261086369,2.09461335368807,5.29725203172343,8.21687788641235e-05,0.00015563733408381,0.447643882739984
CPXA,TreatmentCONV...TreatmentRWA,1.25638078002495,-0.294499611157456,2.80726117120736,2.07374178699087,1.84591687388136,0.099551883065689,0.116991629004204,-6.31058337261406
