"ID","sample","City","Treatment","Dilution","Packaging","Packaging_samples","Lean","Blinded_Store","Store","Raw_paired_reads","QC_filtered_reads","nonhost_filtered_reads","amrplusplus_counts","Samdedup_amrplusplus_counts","deduped_SNP_confirmed_counts","resistome_raw_mapped_reads","resistome_CSS_counts","AMR_class_Richness","AMR_class_Shannon","AMR_mech_Richness","AMR_mech_Shannon","Level","Value"
"97","FC.181A1in2_concatenated","FC_181","Fort Collins","CONV","Half","StoreGrind","StoreGrind(N=2)",90,"Store1","KingSoopers",44527155,43105651,50912,4,4,135,135,3214.28571428572,8,1.55120703295688,11,1.85318071562781,"Class",7.78496898455572
"98","FC.181A1in2_concatenated","FC_181","Fort Collins","CONV","Half","StoreGrind","StoreGrind(N=2)",90,"Store1","KingSoopers",44527155,43105651,50912,4,4,135,135,3214.28571428572,8,1.55120703295688,11,1.85318071562781,"Mechanism",10.1212647296375
"99","FC.181A1in2_concatenated","FC_181","Fort Collins","CONV","Half","StoreGrind","StoreGrind(N=2)",90,"Store1","KingSoopers",44527155,43105651,50912,4,4,135,135,3214.28571428572,8,1.55120703295688,11,1.85318071562781,"Group",16.6437662910609
"100","FC.181A1in2_concatenated","FC_181","Fort Collins","CONV","Half","StoreGrind","StoreGrind(N=2)",90,"Store1","KingSoopers",44527155,43105651,50912,4,4,135,135,3214.28571428572,8,1.55120703295688,11,1.85318071562781,"Gene",30.8665519203872
"101","FC.181A_concatenated","FC_181","Fort Collins","CONV","None","StoreGrind","StoreGrind(N=2)",90,"Store1","KingSoopers",50492224,48832439,66376,30,25,266,265,8030.30303030306,7,1.23167358562384,12,1.47743137027696,"Class",6.30076873423129
"102","FC.181A_concatenated","FC_181","Fort Collins","CONV","None","StoreGrind","StoreGrind(N=2)",90,"Store1","KingSoopers",50492224,48832439,66376,30,25,266,265,8030.30303030306,7,1.23167358562384,12,1.47743137027696,"Mechanism",9.24238357195438
"103","FC.181A_concatenated","FC_181","Fort Collins","CONV","None","StoreGrind","StoreGrind(N=2)",90,"Store1","KingSoopers",50492224,48832439,66376,30,25,266,265,8030.30303030306,7,1.23167358562384,12,1.47743137027696,"Group",13.2767644604584
"104","FC.181A_concatenated","FC_181","Fort Collins","CONV","None","StoreGrind","StoreGrind(N=2)",90,"Store1","KingSoopers",50492224,48832439,66376,30,25,266,265,8030.30303030306,7,1.23167358562384,12,1.47743137027696,"Gene",28.2315430889911
"105","FC.186A1in2_concatenated","FC_186","Fort Collins","CONV","Half","Chub","Chub(N=8)",80,"Store5","Walmart",54816543,52698955,1069355,112968,15927,25356,25356,352166.666666667,7,0.371592608751934,15,0.769930326412514,"Class",3.03068065823942
"106","FC.186A1in2_concatenated","FC_186","Fort Collins","CONV","Half","Chub","Chub(N=8)",80,"Store5","Walmart",54816543,52698955,1069355,112968,15927,25356,25356,352166.666666667,7,0.371592608751934,15,0.769930326412514,"Mechanism",4.17527822935837
"107","FC.186A1in2_concatenated","FC_186","Fort Collins","CONV","Half","Chub","Chub(N=8)",80,"Store5","Walmart",54816543,52698955,1069355,112968,15927,25356,25356,352166.666666667,7,0.371592608751934,15,0.769930326412514,"Group",5.30910345206803
"108","FC.186A1in2_concatenated","FC_186","Fort Collins","CONV","Half","Chub","Chub(N=8)",80,"Store5","Walmart",54816543,52698955,1069355,112968,15927,25356,25356,352166.666666667,7,0.371592608751934,15,0.769930326412514,"Gene",15.9031209797156
"109","FC.186A_concatenated","FC_186","Fort Collins","CONV","None","Chub","Chub(N=8)",80,"Store5","Walmart",46960256,45204364,736031,283498,19464,30259,30257,355964.705882353,9,0.450072290693454,17,0.950269853787641,"Class",3.56319075064513
"110","FC.186A_concatenated","FC_186","Fort Collins","CONV","None","Chub","Chub(N=8)",80,"Store5","Walmart",46960256,45204364,736031,283498,19464,30259,30257,355964.705882353,9,0.450072290693454,17,0.950269853787641,"Mechanism",4.87365748253262
"111","FC.186A_concatenated","FC_186","Fort Collins","CONV","None","Chub","Chub(N=8)",80,"Store5","Walmart",46960256,45204364,736031,283498,19464,30259,30257,355964.705882353,9,0.450072290693454,17,0.950269853787641,"Group",6.49156432104741
"112","FC.186A_concatenated","FC_186","Fort Collins","CONV","None","Chub","Chub(N=8)",80,"Store5","Walmart",46960256,45204364,736031,283498,19464,30259,30257,355964.705882353,9,0.450072290693454,17,0.950269853787641,"Gene",18.2857992661012
"113","FC.195A1in2_concatenated","FC_195","Fort Collins","CONV","Half","Chub","Chub(N=8)",85,"Store5","Walmart",43918073,42408126,175310,15394,6438,10623,10622,165968.75,8,0.202966718895295,15,0.430343403833036,"Class",2.91110189138613
"114","FC.195A1in2_concatenated","FC_195","Fort Collins","CONV","Half","Chub","Chub(N=8)",85,"Store5","Walmart",43918073,42408126,175310,15394,6438,10623,10622,165968.75,8,0.202966718895295,15,0.430343403833036,"Mechanism",4.01602708007499
"115","FC.195A1in2_concatenated","FC_195","Fort Collins","CONV","Half","Chub","Chub(N=8)",85,"Store5","Walmart",43918073,42408126,175310,15394,6438,10623,10622,165968.75,8,0.202966718895295,15,0.430343403833036,"Group",5.05711694876416
"116","FC.195A1in2_concatenated","FC_195","Fort Collins","CONV","Half","Chub","Chub(N=8)",85,"Store5","Walmart",43918073,42408126,175310,15394,6438,10623,10622,165968.75,8,0.202966718895295,15,0.430343403833036,"Gene",11.3985903068543
"117","FC.195A_concatenated","FC_195","Fort Collins","CONV","None","Chub","Chub(N=8)",85,"Store5","Walmart",48943119,47226073,197321,4532,3101,4722,4721,131138.888888889,6,0.239086543180218,14,0.393128197249876,"Class",3.16220538537025
"118","FC.195A_concatenated","FC_195","Fort Collins","CONV","None","Chub","Chub(N=8)",85,"Store5","Walmart",48943119,47226073,197321,4532,3101,4722,4721,131138.888888889,6,0.239086543180218,14,0.393128197249876,"Mechanism",4.45358343652128
"119","FC.195A_concatenated","FC_195","Fort Collins","CONV","None","Chub","Chub(N=8)",85,"Store5","Walmart",48943119,47226073,197321,4532,3101,4722,4721,131138.888888889,6,0.239086543180218,14,0.393128197249876,"Group",5.63496113295245
"120","FC.195A_concatenated","FC_195","Fort Collins","CONV","None","Chub","Chub(N=8)",85,"Store5","Walmart",48943119,47226073,197321,4532,3101,4722,4721,131138.888888889,6,0.239086543180218,14,0.393128197249876,"Gene",10.8600579150063
"121","FC.199A1in2_concatenated","FC_199","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3","Safeway",52680331,50601018,184951,972,706,1350,1349,22114.7540983607,7,0.966199734966553,13,1.11280805606379,"Class",4.53800215187238
"122","FC.199A1in2_concatenated","FC_199","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3","Safeway",52680331,50601018,184951,972,706,1350,1349,22114.7540983607,7,0.966199734966553,13,1.11280805606379,"Mechanism",6.72080296824863
"123","FC.199A1in2_concatenated","FC_199","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3","Safeway",52680331,50601018,184951,972,706,1350,1349,22114.7540983607,7,0.966199734966553,13,1.11280805606379,"Group",11.5789010002506
"124","FC.199A1in2_concatenated","FC_199","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3","Safeway",52680331,50601018,184951,972,706,1350,1349,22114.7540983607,7,0.966199734966553,13,1.11280805606379,"Gene",18.269097096581
"125","FC.199A_concatenated","FC_199","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3","Safeway",33252253,31859552,144585,3380,1980,3088,3084,23014.9253731344,10,1.03197689884489,20,1.32662827878684,"Class",4.53525292908937
"126","FC.199A_concatenated","FC_199","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3","Safeway",33252253,31859552,144585,3380,1980,3088,3084,23014.9253731344,10,1.03197689884489,20,1.32662827878684,"Mechanism",7.9330322151242
"127","FC.199A_concatenated","FC_199","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3","Safeway",33252253,31859552,144585,3380,1980,3088,3084,23014.9253731344,10,1.03197689884489,20,1.32662827878684,"Group",14.0188773921186
"128","FC.199A_concatenated","FC_199","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3","Safeway",33252253,31859552,144585,3380,1980,3088,3084,23014.9253731344,10,1.03197689884489,20,1.32662827878684,"Gene",24.3697684984714
