"ID","X.SampleID","City","Treatment","Dilution","Packaging","Lean","Blinded_Store","Store","Raw_paired_reads","QC_filtered_reads","taxa_reads","filtered_taxa_reads","microbiome_raw_mapped_reads","microbiome_CSS_counts","microbiome_domain_Richness","microbiome_domain_Shannon","microbiome_phylum_Richness","microbiome_phylum_Shannon","microbiome_class_Richness","microbiome_class_Shannon","microbiome_order_Richness","microbiome_order_Shannon","microbiome_family_Richness","microbiome_family_Shannon","microbiome_genus_Richness","microbiome_genus_Shannon","microbiome_species_Richness","microbiome_species_Shannon","Level","Value"
"52","FC_143","FC_143","Fort Collins","RWA",NA,"Vacuum",85,"Store3","Safeway",155859,143060,13081,12877,116075,169452.554744526,3,0.0011789103872571,18,0.488695862288899,39,0.594717843143666,62,0.782104845729399,94,1.47105750287384,82,1.40646358064213,29,1.12314842004869,"Class",38.2243673532654
"53","FC_143","FC_143","Fort Collins","RWA",NA,"Vacuum",85,"Store3","Safeway",155859,143060,13081,12877,116075,169452.554744526,3,0.0011789103872571,18,0.488695862288899,39,0.594717843143666,62,0.782104845729399,94,1.47105750287384,82,1.40646358064213,29,1.12314842004869,"Order",61.1040472544855
"54","FC_143","FC_143","Fort Collins","RWA",NA,"Vacuum",85,"Store3","Safeway",155859,143060,13081,12877,116075,169452.554744526,3,0.0011789103872571,18,0.488695862288899,39,0.594717843143666,62,0.782104845729399,94,1.47105750287384,82,1.40646358064213,29,1.12314842004869,"Family",93.3813338471342
"55","FC_143","FC_143","Fort Collins","RWA",NA,"Vacuum",85,"Store3","Safeway",155859,143060,13081,12877,116075,169452.554744526,3,0.0011789103872571,18,0.488695862288899,39,0.594717843143666,62,0.782104845729399,94,1.47105750287384,82,1.40646358064213,29,1.12314842004869,"Genus",81.0272775690671
"56","FC_143","FC_143","Fort Collins","RWA",NA,"Vacuum",85,"Store3","Safeway",155859,143060,13081,12877,116075,169452.554744526,3,0.0011789103872571,18,0.488695862288899,39,0.594717843143666,62,0.782104845729399,94,1.47105750287384,82,1.40646358064213,29,1.12314842004869,"Species",28.0312103860314
"57","FC_161","FC_161","Fort Collins","CONV",NA,"Chub",80,"Store1","King Soopers",180094,167597,42412,42122,157085,218477.051460362,2,0.000226614644964188,9,0.686200750233218,23,0.831883100297143,36,0.911720972271076,47,1.25238849301411,44,1.20696746341201,25,0.973560303132563,"Domain",1.91298750698284
"58","FC_161","FC_161","Fort Collins","CONV",NA,"Chub",80,"Store1","King Soopers",180094,167597,42412,42122,157085,218477.051460362,2,0.000226614644964188,9,0.686200750233218,23,0.831883100297143,36,0.911720972271076,47,1.25238849301411,44,1.20696746341201,25,0.973560303132563,"Phylum",8.7235163306986
"59","FC_161","FC_161","Fort Collins","CONV",NA,"Chub",80,"Store1","King Soopers",180094,167597,42412,42122,157085,218477.051460362,2,0.000226614644964188,9,0.686200750233218,23,0.831883100297143,36,0.911720972271076,47,1.25238849301411,44,1.20696746341201,25,0.973560303132563,"Class",21.7340594376436
"60","FC_161","FC_161","Fort Collins","CONV",NA,"Chub",80,"Store1","King Soopers",180094,167597,42412,42122,157085,218477.051460362,2,0.000226614644964188,9,0.686200750233218,23,0.831883100297143,36,0.911720972271076,47,1.25238849301411,44,1.20696746341201,25,0.973560303132563,"Order",34.4398081297016
"61","FC_161","FC_161","Fort Collins","CONV",NA,"Chub",80,"Store1","King Soopers",180094,167597,42412,42122,157085,218477.051460362,2,0.000226614644964188,9,0.686200750233218,23,0.831883100297143,36,0.911720972271076,47,1.25238849301411,44,1.20696746341201,25,0.973560303132563,"Family",45.9957956228891
"62","FC_161","FC_161","Fort Collins","CONV",NA,"Chub",80,"Store1","King Soopers",180094,167597,42412,42122,157085,218477.051460362,2,0.000226614644964188,9,0.686200750233218,23,0.831883100297143,36,0.911720972271076,47,1.25238849301411,44,1.20696746341201,25,0.973560303132563,"Genus",43.091076429072
"63","FC_161","FC_161","Fort Collins","CONV",NA,"Chub",80,"Store1","King Soopers",180094,167597,42412,42122,157085,218477.051460362,2,0.000226614644964188,9,0.686200750233218,23,0.831883100297143,36,0.911720972271076,47,1.25238849301411,44,1.20696746341201,25,0.973560303132563,"Species",24.9184199691006
"64","FC_162","FC_162","Fort Collins","CONV",NA,"Chub",93,"Store1","King Soopers",200365,188043,36662,36519,175864,79111.1111111111,3,0.000406753078115188,23,0.775595205362205,60,1.1042636057712,93,1.30650689828128,121,1.76539368747776,122,1.55652028590403,48,0.477823265855132,"Domain",2.68359736401225
"65","FC_162","FC_162","Fort Collins","CONV",NA,"Chub",93,"Store1","King Soopers",200365,188043,36662,36519,175864,79111.1111111111,3,0.000406753078115188,23,0.775595205362205,60,1.1042636057712,93,1.30650689828128,121,1.76539368747776,122,1.55652028590403,48,0.477823265855132,"Phylum",21.4063119325135
"66","FC_162","FC_162","Fort Collins","CONV",NA,"Chub",93,"Store1","King Soopers",200365,188043,36662,36519,175864,79111.1111111111,3,0.000406753078115188,23,0.775595205362205,60,1.1042636057712,93,1.30650689828128,121,1.76539368747776,122,1.55652028590403,48,0.477823265855132,"Class",57.239432416968
"67","FC_162","FC_162","Fort Collins","CONV",NA,"Chub",93,"Store1","King Soopers",200365,188043,36662,36519,175864,79111.1111111111,3,0.000406753078115188,23,0.775595205362205,60,1.1042636057712,93,1.30650689828128,121,1.76539368747776,122,1.55652028590403,48,0.477823265855132,"Order",89.2902272168846
"68","FC_162","FC_162","Fort Collins","CONV",NA,"Chub",93,"Store1","King Soopers",200365,188043,36662,36519,175864,79111.1111111111,3,0.000406753078115188,23,0.775595205362205,60,1.1042636057712,93,1.30650689828128,121,1.76539368747776,122,1.55652028590403,48,0.477823265855132,"Family",118.191724258646
